ZIPCODE,CITY,AREA,ROAD,SCOOP
106002,臺北市,大安區,潮州街,單   9號至  89號
106005,臺北市,大安區,潮州街,單  91號以上
100030,臺北市,中正區,潮州街,雙   4號至  20號
106003,臺北市,大安區,潮州街,雙  22號至  76號
106004,臺北市,大安區,潮州街,雙  78號至 140號
106010,臺北市,大安區,潮州街,雙 142號以上
112018,臺北市,北投區,稻香路,單  59號以下
112016,臺北市,北投區,稻香路,單  61號至 365號
112016,臺北市,北投區,稻香路,雙 108號至 214號
112016,臺北市,北投區,稻香路,　 260號
103607,臺北市,大同區,鄭州路,　  87號
103612,臺北市,大同區,鄭州路,　 139號
103212,臺北市,大同區,鄭州路,　 145號
103015,臺北市,大同區,鄭州路,單  49號以下
103007,臺北市,大同區,鄭州路,單  51號至  99號
103012,臺北市,大同區,鄭州路,單 101號以上
103015,臺北市,大同區,鄭州路,雙   6號以下
100009,臺北市,中正區,鄭州路,　   8號
103015,臺北市,大同區,鄭州路,雙  10號至  14號
103012,臺北市,大同區,鄭州路,雙  16號以上
112301,臺北市,北投區,學園路,　   1號
112302,臺北市,北投區,學園路,　   2號
112016,臺北市,北投區,樹林路,全
115306,臺北市,南港區,興中路,　  29號
115029,臺北市,南港區,興中路,全
104111,臺北市,中山區,興安街,單 117號以下
105018,臺北市,松山區,興安街,單 137號以上
104110,臺北市,中山區,興安街,雙  78號以下
104109,臺北市,中山區,興安街,雙  80號至 146號
105018,臺北市,松山區,興安街,雙 150號以上
115018,臺北市,南港區,興東街,全
115001,臺北市,南港區,興南街,全
103047,臺北市,大同區,興城街,全
115029,臺北市,南港區,興華路,單全
115028,臺北市,南港區,興華路,雙全
116063,臺北市,文山區,興隆路一段,單  43號以下
116064,臺北市,文山區,興隆路一段,單  45號至 213號
116062,臺北市,文山區,興隆路一段,單 215號以上
116063,臺北市,文山區,興隆路一段,雙  68號以下
116061,臺北市,文山區,興隆路一段,雙  70號至 144號
116062,臺北市,文山區,興隆路一段,雙 146號至 182號
116061,臺北市,文山區,興隆路一段,　 184巷全
116062,臺北市,文山區,興隆路一段,雙 186號至 256號
116069,臺北市,文山區,興隆路一段,雙 258號以上
116069,臺北市,文山區,興隆路二段,單  23號以下
116062,臺北市,文山區,興隆路二段,　  25巷全
116069,臺北市,文山區,興隆路二段,單  27號至  95號
116071,臺北市,文山區,興隆路二段,單  97號至 203號
116074,臺北市,文山區,興隆路二段,單 205號至 215號
116071,臺北市,文山區,興隆路二段,　 217巷全
116074,臺北市,文山區,興隆路二段,單 219號至 231號
116071,臺北市,文山區,興隆路二段,　 233巷全
116074,臺北市,文山區,興隆路二段,單 235號以上
116069,臺北市,文山區,興隆路二段,雙  78號以下
116070,臺北市,文山區,興隆路二段,雙  80號至  96號
116071,臺北市,文山區,興隆路二段,雙  98號至 156號
116072,臺北市,文山區,興隆路二段,雙 158號以上
116076,臺北市,文山區,興隆路三段,單 109號以下
116081,臺北市,文山區,興隆路三段,單 111號至 179號
116078,臺北市,文山區,興隆路三段,　 181巷全
116081,臺北市,文山區,興隆路三段,　 183號
116078,臺北市,文山區,興隆路三段,　 185巷全
116081,臺北市,文山區,興隆路三段,單 187號至 205號
116079,臺北市,文山區,興隆路三段,　 207巷全
116081,臺北市,文山區,興隆路三段,單 209號至 219號
116079,臺北市,文山區,興隆路三段,　 221巷全
116081,臺北市,文山區,興隆路三段,單 223號至 229號
116080,臺北市,文山區,興隆路三段,單 231號以上
116077,臺北市,文山區,興隆路三段,雙 110號以下
116078,臺北市,文山區,興隆路三段,　 112巷全
116077,臺北市,文山區,興隆路三段,雙 114號至 128號
116080,臺北市,文山區,興隆路三段,雙 130號以上
116009,臺北市,文山區,興隆路四段,單  89號以下
116006,臺北市,文山區,興隆路四段,單  91號至 109巷
116021,臺北市,文山區,興隆路四段,單 111號至 177號
116023,臺北市,文山區,興隆路四段,單 179巷以上
116009,臺北市,文山區,興隆路四段,雙  20號以下
116006,臺北市,文山區,興隆路四段,雙  22號至  50號
116023,臺北市,文山區,興隆路四段,雙  52號至  74巷
116020,臺北市,文山區,興隆路四段,雙  76號以上
116064,臺北市,文山區,興順街,單全
116069,臺北市,文山區,興順街,雙全
108336,臺北市,萬華區,興義街,　   2號
108036,臺北市,萬華區,興義街,全
108229,臺北市,萬華區,興寧街,　   6號
108029,臺北市,萬華區,興寧街,全
116076,臺北市,文山區,興德路,全
100504,臺北市,中正區,衡陽路,單  37號至  61號
100505,臺北市,中正區,衡陽路,　  91號
100419,臺北市,中正區,衡陽路,雙  16號至  18之   1號
100004,臺北市,中正區,衡陽路,單  71號以下
100005,臺北市,中正區,衡陽路,單  73號以上
100004,臺北市,中正區,衡陽路,雙  70號以下
100005,臺北市,中正區,衡陽路,雙  72號以上
104101,臺北市,中山區,遼寧街,單  87號以下
104104,臺北市,中山區,遼寧街,單  89號至 103號
104105,臺北市,中山區,遼寧街,單 105巷至 199巷
104106,臺北市,中山區,遼寧街,單 201巷至 203號
104109,臺北市,中山區,遼寧街,單 205號至 233號
104112,臺北市,中山區,遼寧街,單 235號以上
104101,臺北市,中山區,遼寧街,雙  48號以下
104104,臺北市,中山區,遼寧街,雙  50號至  90號
104106,臺北市,中山區,遼寧街,雙  92號至 148號
104109,臺北市,中山區,遼寧街,雙 150號至 210號
104111,臺北市,中山區,遼寧街,雙 212號以上
104424,臺北市,中山區,錦州街,　 101號
104624,臺北市,中山區,錦州街,　 159號
104614,臺北市,中山區,錦州街,　  28號
104624,臺北市,中山區,錦州街,　 150號
104222,臺北市,中山區,錦州街,　 222號
104015,臺北市,中山區,錦州街,單  25號以下
104013,臺北市,中山區,錦州街,單  27號至  93號
104024,臺北市,中山區,錦州街,單  95號至 157號
104022,臺北市,中山區,錦州街,單 161號至 239號
104070,臺北市,中山區,錦州街,　 241巷全
104072,臺北市,中山區,錦州街,單 243號至 305號
104076,臺北市,中山區,錦州街,單 307號至 335號
104077,臺北市,中山區,錦州街,單 337號至 377號
104078,臺北市,中山區,錦州街,單 379號至 423號
104079,臺北市,中山區,錦州街,單 425號以上
104014,臺北市,中山區,錦州街,雙  44號以下
104013,臺北市,中山區,錦州街,雙  46號至 100號
104024,臺北市,中山區,錦州街,雙 102號至 186號
104022,臺北市,中山區,錦州街,雙 188號至 240號
104072,臺北市,中山區,錦州街,雙 242號至 304號
104076,臺北市,中山區,錦州街,雙 306號至 342號
104077,臺北市,中山區,錦州街,雙 344號至 384號
104081,臺北市,中山區,錦州街,雙 386號以上
103347,臺北市,大同區,錦西街,　  51號
104018,臺北市,中山區,錦西街,單  33號以下
103045,臺北市,大同區,錦西街,　  35號
103047,臺北市,大同區,錦西街,單  37號以上
104018,臺北市,中山區,錦西街,雙  34號以下
103047,臺北市,大同區,錦西街,雙  38號以上
100403,臺北市,中正區,館前路,　  49號
100011,臺北市,中正區,館前路,單全
100007,臺北市,中正區,館前路,雙全
104262,臺北市,中山區,龍江路,　 335號
104099,臺北市,中山區,龍江路,單  25號以下
104102,臺北市,中山區,龍江路,單  27號至  59號
104104,臺北市,中山區,龍江路,單  61號至  63之   2號
104103,臺北市,中山區,龍江路,　  65巷全
104104,臺北市,中山區,龍江路,單  67號至  99號
104106,臺北市,中山區,龍江路,單 101號至 161號
104110,臺北市,中山區,龍江路,單 163號至 199號
104111,臺北市,中山區,龍江路,單 201號至 233號
104080,臺北市,中山區,龍江路,單 235號至 281號
104078,臺北市,中山區,龍江路,單 283號至 327號
104062,臺北市,中山區,龍江路,單 329號至 387號
104063,臺北市,中山區,龍江路,單 389號至 415號
104061,臺北市,中山區,龍江路,單 417號以上
104099,臺北市,中山區,龍江路,雙  32號以下
104102,臺北市,中山區,龍江路,雙  34號至  50之   3號
104103,臺北市,中山區,龍江路,雙  52號至  88號
104107,臺北市,中山區,龍江路,雙  90號至 154號
104110,臺北市,中山區,龍江路,雙 156號至 186號
104111,臺北市,中山區,龍江路,雙 188號至 212號
104081,臺北市,中山區,龍江路,雙 214號至 264號
104077,臺北市,中山區,龍江路,雙 266號至 302號
104064,臺北市,中山區,龍江路,雙 304號至 340號
104065,臺北市,中山區,龍江路,雙 342號至 354號
104065,臺北市,中山區,龍江路,　 356巷單  61號以下
104064,臺北市,中山區,龍江路,　 356巷單  63號以上
104065,臺北市,中山區,龍江路,　 356巷雙全
104065,臺北市,中山區,龍江路,雙 358號至 370號
104060,臺北市,中山區,龍江路,雙 372號以上
106015,臺北市,大安區,龍泉街,單  21號以下
106016,臺北市,大安區,龍泉街,單  23號至  51號
106017,臺北市,大安區,龍泉街,單  53號至  97號
106016,臺北市,大安區,龍泉街,雙  64號以下
106017,臺北市,大安區,龍泉街,雙  66號至 126號
106014,臺北市,大安區,龍泉街,雙 128號至 144號
104358,臺北市,中山區,濱江街,　 107號
104458,臺北市,中山區,濱江街,　 309號
104058,臺北市,中山區,濱江街,單 357號以下
105074,臺北市,松山區,濱江街,單 355號以上
104058,臺北市,中山區,濱江街,雙 356號以下
105074,臺北市,松山區,濱江街,雙 358號以上
100222,臺北市,中正區,濟南路一段,　   1號
100224,臺北市,中正區,濟南路一段,　   3之   1號
100219,臺北市,中正區,濟南路一段,　   2之   2號
100026,臺北市,中正區,濟南路一段,全
100023,臺北市,中正區,濟南路二段,單   3號至  73號
100023,臺北市,中正區,濟南路二段,雙  60號以下
100014,臺北市,中正區,濟南路二段,　  62巷全
100023,臺北市,中正區,濟南路二段,雙  64號以上
106087,臺北市,大安區,濟南路三段,全
114003,臺北市,內湖區,環山路一段,單  27號以下
114011,臺北市,內湖區,環山路一段,單  29號以上
114002,臺北市,內湖區,環山路一段,雙  54號以下
114011,臺北市,內湖區,環山路一段,雙  56號以上
114061,臺北市,內湖區,環山路二段,單  23號以下
114012,臺北市,內湖區,環山路二段,　  25巷全
114061,臺北市,內湖區,環山路二段,單  27號至  51號
114012,臺北市,內湖區,環山路二段,　  53巷全
114061,臺北市,內湖區,環山路二段,單  55號至  75號
114012,臺北市,內湖區,環山路二段,　  77巷全
114061,臺北市,內湖區,環山路二段,　  79號
114051,臺北市,內湖區,環山路二段,單  81號至 107號
114012,臺北市,內湖區,環山路二段,　 109巷全
114051,臺北市,內湖區,環山路二段,單 111號以上
114012,臺北市,內湖區,環山路二段,雙全
114051,臺北市,內湖區,環山路三段,全
103002,臺北市,大同區,環河北路一段,單 243號以下
103003,臺北市,大同區,環河北路一段,單 245號至 297號
103004,臺北市,大同區,環河北路一段,單 299號以上
103002,臺北市,大同區,環河北路一段,雙全
103027,臺北市,大同區,環河北路二段,單  83號以下
103028,臺北市,大同區,環河北路二段,單  85號至 193號
103044,臺北市,大同區,環河北路二段,單 195號至 305號
103035,臺北市,大同區,環河北路二段,單 307號以上
111067,臺北市,士林區,環河北路三段,單 139號以下
111070,臺北市,士林區,環河北路三段,單 141號至 171號
111071,臺北市,士林區,環河北路三段,單 173號以上
108003,臺北市,萬華區,環河南路一段,單  49號以下
108008,臺北市,萬華區,環河南路一段,單  51號至  83號
108014,臺北市,萬華區,環河南路一段,單  85號以上
108003,臺北市,萬華區,環河南路一段,雙 274號以下
108014,臺北市,萬華區,環河南路一段,雙 276號以上
108627,臺北市,萬華區,環河南路二段,單 147號至 157號
108223,臺北市,萬華區,環河南路二段,　 245號
108222,臺北市,萬華區,環河南路二段,　 196號
108014,臺北市,萬華區,環河南路二段,單  37號以下
108017,臺北市,萬華區,環河南路二段,單  39號至  99號
108027,臺北市,萬華區,環河南路二段,單 101號至 175號
108023,臺北市,萬華區,環河南路二段,單 177號至 249號
108017,臺北市,萬華區,環河南路二段,雙 158號以下
108022,臺北市,萬華區,環河南路二段,雙 160號至 248號
108023,臺北市,萬華區,環河南路二段,雙 250巷至 280號
108024,臺北市,萬華區,環河南路二段,雙 282號至 350號
108036,臺北市,萬華區,環河南路三段,單 115號以下
108039,臺北市,萬華區,環河南路三段,單 117號至 161號
108047,臺北市,萬華區,環河南路三段,單 163號至 285號
108046,臺北市,萬華區,環河南路三段,單 287號至 377號
108046,臺北市,萬華區,環河南路三段,　 320號
112063,臺北市,北投區,磺港路,全
111046,臺北市,士林區,磺溪街,全
106050,臺北市,大安區,臨江街,單 105號以下
106053,臺北市,大安區,臨江街,單 107號至 141號
106050,臺北市,大安區,臨江街,雙 116號以下
106053,臺北市,大安區,臨江街,雙 118號至 152號
100013,臺北市,中正區,臨沂街,單   5號以下
100010,臺北市,中正區,臨沂街,單   7號至  27號
100018,臺北市,中正區,臨沂街,單  29號至  43號
100016,臺北市,中正區,臨沂街,　  45巷全
100017,臺北市,中正區,臨沂街,單  47號至  51號
100018,臺北市,中正區,臨沂街,單  53號至  61號
100017,臺北市,中正區,臨沂街,單  63巷至  69巷
100016,臺北市,中正區,臨沂街,　  71巷單  17號以下
100016,臺北市,中正區,臨沂街,　  71巷單  19號以上
100017,臺北市,中正區,臨沂街,　  71巷  19弄全
100016,臺北市,中正區,臨沂街,　  71巷雙全
100017,臺北市,中正區,臨沂街,　  73號
100016,臺北市,中正區,臨沂街,單  75號以上
100013,臺北市,中正區,臨沂街,雙   4號以下
100010,臺北市,中正區,臨沂街,雙   6號至  18號
100016,臺北市,中正區,臨沂街,雙  20號至  22號
100022,臺北市,中正區,臨沂街,　  24巷全
100016,臺北市,中正區,臨沂街,雙  26號至  30號
100022,臺北市,中正區,臨沂街,　  32巷全
100016,臺北市,中正區,臨沂街,雙  34號至  38號
