郵遞區號,縣市名稱,鄉鎮市區,原始路名,投遞範圍
10357,臺北市,大同區,延平北路３段,單  45號以下
10375,臺北市,大同區,延平北路３段,單  47號以上
10376,臺北市,大同區,延平北路３段,雙全
10373,臺北市,大同區,延平北路４段,單 145號以下
10372,臺北市,大同區,延平北路４段,單 147號以上
10373,臺北市,大同區,延平北路４段,雙  20號以下
10376,臺北市,大同區,延平北路４段,　  22巷全
10373,臺北市,大同區,延平北路４段,雙  24號至  98號
10376,臺北市,大同區,延平北路４段,　 100號
10373,臺北市,大同區,延平北路４段,雙 102號至 120號
10372,臺北市,大同區,延平北路４段,雙 122號以上
10341,臺北市,大同區,忠孝西路２段,單全
10351,臺北市,大同區,承德路１段,單 105號以下
10349,臺北市,大同區,承德路１段,雙   4號至  38號
10355,臺北市,大同區,承德路１段,雙  40號至  90號
10352,臺北市,大同區,承德路２段,單  35號以下
10353,臺北市,大同區,承德路２段,單  37號至 131號
10354,臺北市,大同區,承德路２段,單 133號至 201號
10364,臺北市,大同區,承德路２段,單 203號以上
10353,臺北市,大同區,承德路２段,雙  70號以下
10354,臺北市,大同區,承德路２段,雙  72號至  90號
10359,臺北市,大同區,承德路２段,雙  92號至 154號
10360,臺北市,大同區,承德路２段,雙 156號以上
10364,臺北市,大同區,承德路３段,單 165號以下
10365,臺北市,大同區,承德路３段,單 167號至 227號
10366,臺北市,大同區,承德路３段,單 229號至 237號
10367,臺北市,大同區,承德路３段,單 239號以上
10361,臺北市,大同區,承德路３段,雙  24號以下
10363,臺北市,大同區,承德路３段,雙  26號至 158號
10366,臺北市,大同區,承德路３段,雙 160號至 222號
10367,臺北市,大同區,承德路３段,雙 224號以上
10361,臺北市,大同區,昌吉街,單  53號以下
10363,臺北市,大同區,昌吉街,單  55號至  85號
10375,臺北市,大同區,昌吉街,單  87號至 151號
10376,臺北市,大同區,昌吉街,單 153號以上
10361,臺北市,大同區,昌吉街,雙  82號以下
10363,臺北市,大同區,昌吉街,雙  84號至 146號
10375,臺北市,大同區,昌吉街,雙 148號以上
10351,臺北市,大同區,長安西路,單  25號至  71號
10355,臺北市,大同區,長安西路,單  73號至 143號
10350,臺北市,大同區,長安西路,　 145巷全
10355,臺北市,大同區,長安西路,單 147號至 175號
10350,臺北市,大同區,長安西路,單 177號至 231號
10341,臺北市,大同區,長安西路,單 233號以上
10351,臺北市,大同區,長安西路,雙  52號至 140之   7號
10349,臺北市,大同區,長安西路,雙 142號至 244號
10341,臺北市,大同區,長安西路,雙 246號以上
10358,臺北市,大同區,保安街,單   7號以下
10346,臺北市,大同區,保安街,單   9號以上
10358,臺北市,大同區,保安街,雙  24號以下
10346,臺北市,大同區,保安街,雙  26號以上
10352,臺北市,大同區,南京西路,　  25巷雙  18之   3號以下
10353,臺北市,大同區,南京西路,　  25巷雙  18之   4號以上
10352,臺北市,大同區,南京西路,單  27號至  99之   2號
10355,臺北市,大同區,南京西路,單 101號至 125號
10356,臺北市,大同區,南京西路,　 127號
10345,臺北市,大同區,南京西路,單 129號至 197號
10343,臺北市,大同區,南京西路,單 199號至 297號
10342,臺北市,大同區,南京西路,單 299號以上
10352,臺北市,大同區,南京西路,雙  16號至 104號
10355,臺北市,大同區,南京西路,雙 106號至 228號
10350,臺北市,大同區,南京西路,雙 230號至 314號
10345,臺北市,大同區,南京西路,雙 316號至 344號
10343,臺北市,大同區,南京西路,雙 346號至 438號
10342,臺北市,大同區,南京西路,雙 440號以上
10368,臺北市,大同區,哈密街,單  23號以下
10370,臺北市,大同區,哈密街,單  25號至  43號
10368,臺北市,大同區,哈密街,　  45巷全
10370,臺北市,大同區,哈密街,　  47號
10371,臺北市,大同區,哈密街,　  47附號全
10370,臺北市,大同區,哈密街,單  49號至  57號
10371,臺北市,大同區,哈密街,　  59巷連   2號以下
10371,臺北市,大同區,哈密街,　  59巷連   3號至  17號
10371,臺北市,大同區,哈密街,　  59巷連  19號以上
10370,臺北市,大同區,哈密街,　  59巷   2弄全
10370,臺北市,大同區,哈密街,　  59巷  18弄全
10370,臺北市,大同區,哈密街,單  61號以上
10368,臺北市,大同區,哈密街,雙  48號以下
10370,臺北市,大同區,哈密街,雙  50號至  66號
10367,臺北市,大同區,哈密街,雙  68巷至  70號含附號全
10367,臺北市,大同區,哈密街,　  70巷全
10370,臺北市,大同區,哈密街,雙  72號以上
10343,臺北市,大同區,迪化街１段,單  57號以下
10344,臺北市,大同區,迪化街１段,單  59號至 101號
10347,臺北市,大同區,迪化街１段,單 103號至 247號
10348,臺北市,大同區,迪化街１段,單 249號以上
10343,臺北市,大同區,迪化街１段,雙  44號以下
10344,臺北市,大同區,迪化街１段,雙  46號至 120號
10347,臺北市,大同區,迪化街１段,雙 122號至 260號
10348,臺北市,大同區,迪化街１段,雙 262號以上
10375,臺北市,大同區,迪化街２段,單 149號以下
10376,臺北市,大同區,迪化街２段,單 151號至 185號
10374,臺北市,大同區,迪化街２段,單 187號至 215號含附號全
10372,臺北市,大同區,迪化街２段,單 217號以上
10375,臺北市,大同區,迪化街２段,雙 144之   2號以下
10376,臺北市,大同區,迪化街２段,　 146巷全
10375,臺北市,大同區,迪化街２段,雙 148號至 170之   2號
10376,臺北市,大同區,迪化街２段,雙 172號至 224號
10374,臺北市,大同區,迪化街２段,雙 226號至 266號
10372,臺北市,大同區,迪化街２段,雙 268號至 362號
10372,臺北市,大同區,迪化街２段,　 364巷全
10372,臺北市,大同區,迪化街２段,雙 366號以上
10349,臺北市,大同區,重慶北路１段,單  63號以下
10350,臺北市,大同區,重慶北路１段,單  65號以上
10350,臺北市,大同區,重慶北路１段,雙  24號以下
10349,臺北市,大同區,重慶北路１段,　  26巷全
10350,臺北市,大同區,重慶北路１段,雙  28號以上
10356,臺北市,大同區,重慶北路２段,單 103號以下
10357,臺北市,大同區,重慶北路２段,單 105號至 171號
10359,臺北市,大同區,重慶北路２段,單 173號以上
10345,臺北市,大同區,重慶北路２段,雙  98號以下
10357,臺北市,大同區,重慶北路２段,雙 100號以上
10362,臺北市,大同區,重慶北路３段,單 135號以下
10364,臺北市,大同區,重慶北路３段,　 137巷全
10362,臺北市,大同區,重慶北路３段,單 139號至 159號
10369,臺北市,大同區,重慶北路３段,單 161號至 269號
10371,臺北市,大同區,重慶北路３段,單 271號至 293號
10369,臺北市,大同區,重慶北路３段,　 295巷全
10371,臺北市,大同區,重慶北路３段,單 297號以上
10357,臺北市,大同區,重慶北路３段,　   2號
10374,臺北市,大同區,重慶北路３段,雙   4號至 250號
10374,臺北市,大同區,重慶北路３段,　 252巷連   6號以下
10372,臺北市,大同區,重慶北路３段,　 252巷   7弄全
10374,臺北市,大同區,重慶北路３段,　 252巷連   8號以上
10372,臺北市,大同區,重慶北路３段,雙 254號至 294號
10371,臺北市,大同區,重慶北路３段,雙 296號以上
10367,臺北市,大同區,庫倫街,全
10367,臺北市,大同區,酒泉街,　   9巷單   5號以下
10367,臺北市,大同區,酒泉街,　   9巷單   7號至  11號
10367,臺北市,大同區,酒泉街,　   9巷單  13號以上
10367,臺北市,大同區,酒泉街,　   9巷雙全
10367,臺北市,大同區,酒泉街,單  11號至  99號
10370,臺北市,大同區,酒泉街,單 101號至 143號
10373,臺北市,大同區,酒泉街,單 145號至 229號
10376,臺北市,大同區,酒泉街,單 231號以上
10365,臺北市,大同區,酒泉街,　  10巷全
10367,臺北市,大同區,酒泉街,雙  12號至  54號
10370,臺北市,大同區,酒泉街,雙  56號至 108號
10373,臺北市,大同區,酒泉街,雙 110號至 188號
10376,臺北市,大同區,酒泉街,雙 190號以上
10358,臺北市,大同區,涼州街,單  17號以下
10348,臺北市,大同區,涼州街,單  19號以上
10358,臺北市,大同區,涼州街,雙  10號以下
10346,臺北市,大同區,涼州街,雙  12號至  60號
10348,臺北市,大同區,涼州街,雙  62號以上
10371,臺北市,大同區,通河西街１段,連   5號以下
10368,臺北市,大同區,敦煌路,單  19號以下
10371,臺北市,大同區,敦煌路,單  21號以上
10368,臺北市,大同區,敦煌路,雙  80號以下
10371,臺北市,大同區,敦煌路,雙  82號以上
10358,臺北市,大同區,景化街,全
10350,臺北市,大同區,華亭街,全
10351,臺北市,大同區,華陰街,單  33號至 117號
10349,臺北市,大同區,華陰街,單 119號以上
10351,臺北市,大同區,華陰街,雙  30號至  34號
10349,臺北市,大同區,華陰街,雙  36號以上
10342,臺北市,大同區,貴德街,全
10341,臺北市,大同區,塔城街,單  25號以下
10343,臺北市,大同區,塔城街,單  27號以上
10341,臺北市,大同區,塔城街,雙  36之   1號以下
10343,臺北市,大同區,塔城街,雙  38號以上
10354,臺北市,大同區,萬全街,單  49號以下
10359,臺北市,大同區,萬全街,單  51號以上
10354,臺北市,大同區,萬全街,雙  78號以下
10359,臺北市,大同區,萬全街,雙  80號以上
10356,臺北市,大同區,寧夏路,單  37號以下
10359,臺北市,大同區,寧夏路,單  39號至  89號
10358,臺北市,大同區,寧夏路,單  91號以上
10356,臺北市,大同區,寧夏路,雙  68號以下
10358,臺北市,大同區,寧夏路,雙  70號以上
10364,臺北市,大同區,撫順街,單  43號以上
10364,臺北市,大同區,撫順街,雙  36號以上
10349,臺北市,大同區,鄭州路,單  99號以下
10341,臺北市,大同區,鄭州路,單 101號以上
10349,臺北市,大同區,鄭州路,雙  14號以下
10341,臺北市,大同區,鄭州路,雙  16號以上
10355,臺北市,大同區,興城街,單  17號以下
10359,臺北市,大同區,興城街,單  19號以上
10355,臺北市,大同區,興城街,雙  10號以下
10360,臺北市,大同區,興城街,雙  12號以上
10364,臺北市,大同區,錦西街,單  35號至  39號
10361,臺北市,大同區,錦西街,單  41號至  51號
10358,臺北市,大同區,錦西街,單  53號以上
10364,臺北市,大同區,錦西街,雙  38巷至  98號
10359,臺北市,大同區,錦西街,雙 100號以上
10341,臺北市,大同區,環河北路１段,單  71號以下
10342,臺北市,大同區,環河北路１段,單  73號至 255號
10347,臺北市,大同區,環河北路１段,單 257號至 349號
10348,臺北市,大同區,環河北路１段,單 351號以上
10341,臺北市,大同區,環河北路１段,雙  50號以下
10342,臺北市,大同區,環河北路１段,雙  52號至 100號
10376,臺北市,大同區,環河北路２段,單 369號以下
10372,臺北市,大同區,環河北路２段,單 371號以上
10376,臺北市,大同區,環河北路２段,雙全
10359,臺北市,大同區,歸綏街,單  19號至 131巷
10358,臺北市,大同區,歸綏街,單 133號至 171號
10346,臺北市,大同區,歸綏街,單 173號至 213號
10347,臺北市,大同區,歸綏街,單 215號至 305號
10359,臺北市,大同區,歸綏街,雙  12號至 120號
10358,臺北市,大同區,歸綏街,雙 122號至 160巷
10346,臺北市,大同區,歸綏街,雙 162號至 204號
10347,臺北市,大同區,歸綏街,雙 206巷至 258號
10354,臺北市,大同區,雙連街,連  64號以下
10364,臺北市,大同區,雙連街,　  65巷單全
10354,臺北市,大同區,雙連街,　  65巷雙全
10364,臺北市,大同區,雙連街,連  66號以上
10358,臺北市,大同區,蘭州街,連  45號以下
10361,臺北市,大同區,蘭州街,連  46號以上
10456,臺北市,中山區,一江街,單  21號以下
10457,臺北市,中山區,一江街,單  21之   1號以上
10457,臺北市,中山區,一江街,雙全
10455,臺北市,中山區,八德路２段,單  57號至  85號
10491,臺北市,中山區,八德路２段,單  87號至 293號
10492,臺北市,中山區,八德路２段,單 295號至 345號
10491,臺北市,中山區,八德路２段,雙  36號至 218號
10492,臺北市,中山區,八德路２段,雙 220號至 340號
10472,臺北市,中山區,大佳街,全
10463,臺北市,中山區,大直街,單  57號以下
10464,臺北市,中山區,大直街,單  59號以上
10462,臺北市,中山區,大直街,雙  74號以下
10464,臺北市,中山區,大直街,雙  76號以上
10441,臺北市,中山區,中山北路１段,　   5號
10439,臺北市,中山區,中山北路１段,　   7號
10441,臺北市,中山區,中山北路１段,單   9號至  57號
10446,臺北市,中山區,中山北路１段,單  59號至 133號
10441,臺北市,中山區,中山北路１段,　 135巷全
10446,臺北市,中山區,中山北路１段,單 137號以上
10444,臺北市,中山區,中山北路１段,雙  50號以上
10450,臺北市,中山區,中山北路２段,單  55號以下
10412,臺北市,中山區,中山北路２段,　  57號
10446,臺北市,中山區,中山北路２段,單  59號至  77之   5號
10448,臺北市,中山區,中山北路２段,單  79號至  83號
10451,臺北市,中山區,中山北路２段,　  85巷全
10448,臺北市,中山區,中山北路２段,單  87號至  91號
10451,臺北市,中山區,中山北路２段,　  93巷全
10448,臺北市,中山區,中山北路２段,單  95號至 135號
10451,臺北市,中山區,中山北路２段,　 137巷全
10448,臺北市,中山區,中山北路２段,單 139號至 169號
10453,臺北市,中山區,中山北路２段,單 171號以上
10445,臺北市,中山區,中山北路２段,雙  42號以下
10448,臺北市,中山區,中山北路２段,雙  44號至  48巷
10419,臺北市,中山區,中山北路２段,　  50號
10448,臺北市,中山區,中山北路２段,　  50巷全
